song_id,tokens_no_stop
6SjxVgMjH3b3AI4wVviZfi,"['one', 'unfortunate', 'thing', 'thing', 'bad', 'thing', 'always', 'happen', 'I', 'I', 'wanna', 'keep', 'door', 'open', 'open', 'want', 'see', 'I', 'full', 'emotion', 'I', 'ruin', 'friendship', 'I', 'think', 'I', 'runnin', 'people', 'lose', 'lose', 'I', 'give', 'motion', 'always', 'find', 'way', 'right', 'back', 'I', 'problem', 'problem', 'look', 'start', 'look', 'start', 'I', 'lie', 'bed', 'I', 'lie', 'bed', 'start', 'start', 'little', 'bit', 'mystery', 'little', 'bit', 'I', 'make', 'wish', 'never', 'come', 'I', 'I', 'picture', 'one', 'day', 'aftеr', 'improve', 'look', 'start', 'walkin', 'thе', 'aisle', 'walkin', 'aisle', 'thing', 'make', 'I', 'smile', 'sight', 'startlin', 'lay', 'bed', 'rather', 'instead', 'quite', 'stuck', 'I', 'quite', 'stuck', 'I', 'one', 'day', 'I', 'romantic', 'I', 'guessin', 'stuff', 'go', 'never', 'let', 'I', 'leave', 'behind', 'behind', 'leave', 'california', 'leave', 'california', 'sticky', 'situation', 'make', 'I', 'start', 'bookin', 'table', 'two', 'two', 'I', 'still', 'refer', 'option', 'option', 'always', 'find', 'way', 'right', 'back', 'I', 'problem', 'problem', 'look', 'start', 'look', 'start', 'I', 'lie', 'bed', 'I', 'lie', 'bed', 'start', 'start', 'little', 'bit', 'little', 'bit', 'mystery', 'I', 'make', 'wish', 'never', 'come', 'I', 'I', 'picture', 'one', 'day', 'improve', 'look', 'start', 'walkin', 'aisle', 'walkin', 'aisle', 'thing', 'make', 'I', 'smile', 'sight', 'startlin', 'lay', 'bed', 'rather', 'instead', 'quite', 'stuck', 'I', 'quite', 'stuck', 'I', 'one', 'day', 'say', 'sorry', 'ever', 'really', 'mean', 'ferrari', 'might', 'make', 'seem', 'appealin', 'lookin', 'photo', 'life', 'get', 'quiet', 'open', 'door', 'I', 'I', 'enter', 'inside', 'yeah']"
1ljtQrsf55VCwjqXjro7Po,"['I', 'front', 'makeup', 'morning', 'please', 'wake', 'babe', 'scarin', 'I', 'alarm', 'sleepin', 'long', 'guess', 'die', 'today', 'I', 'believe', 'lose', 'soul', 'know', 'start', 'guess', 'die', 'today', 'please', 'give', 'I', 'sign', 'least', 'know', 'god', 'givin', 'time', 'melt', 'body', 'heart', 'least', 'get', 'time', 'apart', 'guess', 'I', 'see', 'another', 'life', 'guess', 'I', 'see', 'another', 'life', 'I', 'guess', 'I', 'see', 'another', 'life', 'life', 'mеlt', 'body', 'heart', 'least', 'gеt', 'time', 'apart', 'guess', 'I', 'see', 'another', 'life', 'guess', 'I', 'see', 'another', 'life', 'I', 'guess', 'I', 'see', 'another', 'life', 'life', 'I', 'light', 'head', 'shisha', 'cigarette', 'shit', 'get', 'I', 'like', 'ah', 'ah', 'ah', 'ah', 'uh', 'I', 'think', 'someone', 'spike', 'shit', 'could', 'call', 'I', 'nirvana', 'yeah', 'yeah', 'bitch', 'uh', 'uh', 'get', 'chance', 'slap', 'demon', 'wrist', 'uh', 'huh', 'yeah', 'finna', 'move', 'cry', 'week', 'yeah', 'yeah', 'get', 'I', 'get', 'I', 'get', 'I', 'yeah', 'yeah', 'know', 'sex', 'therapy', 'yeah', 'promise', 'gon', 'nobody', 'else', 'crazy', 'I', 'feel', 'flesh', 'I', 'feel', 'love', 'okay', 'melt', 'body', 'heart', 'least', 'get', 'time', 'apart', 'guess', 'I', 'see', 'another', 'life', 'guess', 'I', 'see', 'another', 'life', 'I', 'guess', 'I', 'see', 'another', 'life', 'life', 'see', 'another', 'life', 'melt', 'body', 'heart', 'least', 'get', 'time', 'apart', 'guess', 'I', 'see', 'another', 'life', 'guess', 'I', 'see', 'another', 'life', 'I', 'guess', 'I', 'see', 'another', 'life', 'life', 'guess', 'I', 'see', 'another', 'life', 'get', 'I', 'get', 'I', 'get', 'I', 'yeah']"
3ZpqeV6u8cheGopIXQlHfH,"['ever', 'want', 'I', 'worry', 'I', 'tell', 'mum', 'think', 'still', 'go', 'strong', 'know', 'I', 'fond', 'ignore', 'every', 'day', 'knock', 'I', 'answer', 'door', 'every', 'time', 'I', 'look', 'outside', 'house', 'I', 'try', 'make', 'believe', 'I', 'look', 'nature', 'feel', 'good', 'call', 'text', 'say', 'I', 'want', 'talk', 'I', 'scared', 'meet', 'think', 'bad', 'I', 'say', 'make', 'say', 'break', 'I', 'never', 'get', 'teach', 'show', 'let', 'go', 'friend', 'know', 'think', 'bad', 'I', 'even', 'though', 'break', 'heart', 'live', 'world', 'apart', 'I', 'block', 'since', 'I', 'smart', 'never', 'get', 'teach', 'say', 'I', 'see', 'time', 'I', 'spend', 'talk', 'good', 'friend', 'I', 'think', 'bad', 'I']"
3ozo6hdOQAJKY1KZExV6UJ,"['say', 'want', 'true', 'romance', 'I', 'know', 'old', 'I', 'really', 'know', 'I', 'sure', 'I', 'really', 'know', 'I', 'sure', 'hold', 'ticket', 'since', 'land', 'door', 'land', 'door', 'I', 'fan', 'since', 'know', 'get', 'I', 'much', 'I', 'take', 'loving', 'love', 'I', 'get', 'tattoo', 'show', 'much', 'I', 'care', 'show', 'much', 'I', 'care', 'many', 'girl', 'around', 'I', 'scared', 'scared', 'tell', 'I', 'view', 'I', 'call', 'I', 'stranger', 'stranger', 'stranger', 'stranger', 'baby', 'I', 'care', 'fame', 'tell', 'I', 'I', 'play', 'every', 'song', 'everybody', 'shoutin', 'name', 'I', 'crowd', 'see', 'hand', 'bring', 'I', 'tour', 'help', 'I', 'understand', 'aah', 'yeah', 'yeah', 'yeah', 'I', 'tell', 'true', 'romance', 'true', 'romance', 'aah', 'yeah', 'yeah', 'yeah', 'I', 'friend', 'true', 'romance', 'tell', 'I', 'view', 'I', 'call', 'I', 'stranger', 'stranger', 'stranger', 'stranger', 'baby', 'I', 'care', 'fame', 'tell', 'I', 'I', 'play', 'every', 'song', 'everybody', 'shoutin', 'name', 'aah', 'yeah', 'yeah', 'yeah', 'name', 'aah', 'yeah', 'yeah', 'yeah', 'name', 'I', 'crowd', 'see', 'hand', 'aah', 'yeah', 'yeah', 'yeah', 'see', 'hand', 'aah', 'yeah', 'yeah', 'yeah']"
08g7wxW8iELmpxO0ppcwnI,"['I', 'never', 'want', 'cause', 'doubt', 'mind', 'I', 'act', 'way', 'I', 'think', 'like', 'go', 'dinner', 'act', 'paranoid', 'know', 'way', 'I', 'feel', 'inside', 'night', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'paranoia', 'happen', 'time', 'lie', 'big', 'problem', 'mine', 'problem', 'I', 'I', 'still', 'I', 'I', 'tell', 'many', 'I', 'see', 'end', 'I', 'say', 'I', 'could', 'I', 'would', 'make', 'amend', 'today', 'I', 'write', 'list', 'way', 'start', 'way', 'end', 'I', 'sign', 'name', 'marker', 'pen', 'yeah', 'I', 'must', 'apologise', 'I', 'end', 'thе', 'night', 'game', 'I', 'want', 'change', 'thesе', 'day', 'feel', 'way', 'year', 'I', 'lose', 'much', 'I', 'lose', 'I', 'able', 'tell', 'need', 'shame', 'say', 'I', 'honest', 'one', 'day', 'I', 'sure', 'I', 'figure', 'reason', 'I', 'tell', 'lie', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'I', 'must', 'apologise', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'I', 'end', 'night', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh', 'ooh']"
78wZn0wdzhj3imUleYWd5M,"['hey', 'know', 'love', 'I', 'like', 'webcam', 'girl', 'webcam', 'webcam', 'webcam', 'girl', 'pussy', 'tight', 'make', 'mandem', 'purr', 'mandem', 'mandem', 'mandem', 'purr', 'virtually', 'log', 'I', 'put', 'digit', 'run', 'bank', 'account', 'one', 'love', 'credit', 'one', 'love', 'another', 'man', 'poster', 'close', 'beat', 'sound', 'work', 'I', 'webcam', 'big', 'batty', 'well', 'run', 'g', 'weak', 'signal', 'link', 'I', 'oh', 'oh', 'oh', 'poster', 'close', 'full', 'screen', 'movie', 'work', 'I', 'could', 'right', 'easy', 'find', 'I', 'online', 'ready', 'know', 'love', 'I', 'like', 'webcam', 'girl', 'webcam', 'webcam', 'webcam', 'girl', 'pussy', 'tight', 'make', 'mandem', 'purr', 'mandem', 'mandem', 'mandem', 'purr', 'virtually', 'log', 'I', 'put', 'digit', 'run', 'bank', 'account', 'one', 'love', 'credit', 'one', 'love', 'another', 'man', 'yeah', 'isabella', 'lovestory', 'baby', 'ula', 'ula', 'ulalá', 'se', 'pone', 'delulu', 'con', 'este', 'ass', 'le', 'digo', 'ciao', 'dice', 'dónde', 'vas', 'la', 'putita', 'boutique', 'comprarme', 'más', 'comprarme', 'unos', 'truey', 'uy', 'uy', 'uy', 'matchy', 'matchy', 'con', 'un', 'top', 'anna', 'sui', 'le', 'hablo', 'dirty', 'la', 'nube', 'lo', 'subí', 'catchy', 'catchy', 'como', 'chica', 'mala', 'en', 'la', 'movie', 'mándame', 'mándame', 'mándame', 'regalito', 'hasta', 'el', 'amanecer', 'comme', 'des', 'garçon', 'ulalá', 'bebé', 'mistress', 'con', 'los', 'jeans', 'distressed', 'cartera', 'de', 'lujo', 'para', 'las', 'tre', 'true', 'religion', 'get', 'high', 'true', 'religion', 'inspire', 'soon', 'touch', 'heaven', 'body', 'work', 'mm', 'mm', 'mm', 'mm', 'true', 'religion', 'get', 'high', 'true', 'religion', 'inspire', 'soon', 'touch', 'heaven', 'body', 'work', 'mm', 'mm', 'mm', 'mm', 'know', 'love', 'I', 'like', 'webcam', 'girl', 'webcam', 'girl', 'webcam', 'webcam', 'webcam', 'girl', 'pussy', 'tight', 'make', 'mandem', 'purr', 'mandem', 'mandem', 'mandem', 'purr', 'virtually', 'log', 'I', 'put', 'digit', 'run', 'bank', 'account', 'one', 'love', 'get', 'credit', 'one', 'love', 'another', 'man', 'know', 'love', 'I', 'like', 'webcam', 'girl', 'webcam', 'webcam', 'webcam', 'girl', 'pussy', 'tight', 'make', 'mandem', 'purr', 'mm', 'mm', 'mm', 'mm', 'mandem', 'mandem', 'mandem', 'purr', 'virtually', 'log', 'I', 'put', 'digit', 'run', 'bank', 'account', 'one', 'love', 'get', 'credit', 'one', 'love', 'another', 'man']"
67r7ZHxVxONN9ZQk05AQVL,"['ha', 'ah', 'yeah', 'I', 'let', 'go', 'hand', 'I', 'even', 'breathe', 'without', 'I', 'think', 'understand', 'ha', 'ah', 'yeah', 'I', 'love', 'watch', 'speak', 'say', 'word', 'I', 'love', 'tell', 'I', 'fall', 'asleep', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'miss', 'I', 'yeah', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'miss', 'I', 'ah', 'ha', 'ah', 'yeah', 'even', 'get', 'fight', 'go', 'downstairs', 'make', 'coffee', 'morning', 'like', 'ha', 'ah', 'yeah', 'I', 'wantеd', 'scream', 'I', 'see', 'one', 'hеr', 'message', 'pop', 'screen', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'discreet', 'want', 'see', 'I', 'arm', 'yeah', 'I', 'know', 'tell', 'yet', 'practice', 'I', 'I', 'home', 'I', 'know', 'I', 'still', 'want', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'miss', 'I', 'ah', 'miss', 'I', 'miss', 'I', 'ah']"
5aX9ocVkS6HqK5orEbsOoe,"['I', 'crash', 'car', 'right', 'tree', 'I', 'risk', 'life', 'chance', 'come', 'back', 'I', 'yah', 'call', 'leave', 'I', 'bleed', 'leave', 'I', 'bleed', 'I', 'know', 'never', 'cause', 'accident', 'I', 'I', 'count', 'star', 'tonight', 'last', 'valentine', 'last', 'valentine', 'spend', 'away', 'spend', 'away', 'girl', 'say', 'never', 'see', 'way', 'hurt', 'smile', 'hurt', 'breathe', 'make', 'I', 'angry', 'I', 'grit', 'tooth', 'I', 'still', 'let', 'man', 'take', 'I', 'I', 'know', 'I', 'one', 'I', 'really', 'take', 'timе', 'instead', 'figure', 'play', 'I', 'count', 'star', 'tonight']"
0LsfA3w3zQh2fcN4XeHmSK,"['I', 'waste', 'life', 'life', 'look', 'I', 'see', 'give', 'look', 'I', 'see', 'give', 'change', 'mind', 'mind', 'I', 'buy', 'everything', 'I', 'buy', 'everything', 'ache', 'pain', 'I', 'fear', 'missin', 'I', 'belong', 'company', 'doubt', 'oh', 'many', 'time', 'many', 'time', 'I', 'dream', 'reachin', 'I', 'guess', 'never', 'know', 'I', 'hangin', 'ya', 'I', 'hangin', 'ya', 'I', 'hangin', 'ya', 'aah', 'I', 'guess', 'never', 'know', 'I', 'hangin', 'ya', 'I', 'hangin', 'ya', 'I', 'hangin', 'ya', 'aah', 'old', 'old', 'I', 'except', 'everythin', 'I', 'except', 'I', 'get', 'wonderin', 'еye', 'look', 'much', 'well', 'thе', 'side', 'street', 'I', 'always', 'change', 'want', 'I', 'old', 'old', 'I', 'ha', 'except', 'everythin', 'I', 'mind', 'ah', 'hangin', 'ya', 'hangin', 'ya', 'tonight', 'hangin', 'ya', 'I', 'mind', 'ah', 'hangin', 'ya', 'hangin', 'ya', 'tonight', 'hangin', 'ya', 'love', 'I', 'get', 'I', 'base', 'life', 'face', 'everythin', 'everythin', 'oh', 'I', 'realize', 'I', 'copy', 'anymore', 'copy', 'anymore', 'think', 'anymore', 'think', 'anymore', 'hang', 'anymore', 'hang', 'anymore', 'I', 'guess', 'never', 'know', 'I', 'hangin', 'ya', 'I', 'hangin', 'ya', 'I', 'hangin', 'ya', 'aah', 'I', 'guess', 'never', 'know', 'I', 'hangin', 'ya', 'I', 'hangin', 'ya', 'I', 'hangin', 'aah', 'mind', 'aah', 'tonight', 'mind', 'ah', 'tonight', 'love', 'I', 'get', 'I', 'talk', 'anymore', 'talk', 'anymore', 'speak', 'anymore', 'speak', 'anymore', 'hang', 'anymore', 'hang', 'anymore', 'I', 'guess', 'never', 'know', 'I', 'talk', 'anymore', 'talk', 'anymore', 'speak', 'anymore', 'speak', 'anymore', 'hang', 'anymore', 'hang', 'anymore']"
2bBh5UwbVLkA3WB44iXBye,"['oh', 'baby', 'oh', 'never', 'take', 'time', 'phone', 'home', 'never', 'take', 'vow', 'go', 'I', 'love', 'little', 'like', 'slow', 'mo', 'baby', 'oh', 'baby', 'oh', 'wait', 'even', 'want', 'sleep', 'late', 'even', 'eye', 'see', 'straight', 'I', 'need', 'find', 'another', 'one', 'another', 'one', 'another', 'one', 'another', 'one', 'I', 'bed', 'want', 'I', 'want', 'I', 'tell', 'I', 'allow', 'alcohol', 'get', 'get', 'I', 'never', 'want', 'end', 'book', 'fairytale', 'fairytale', 'another', 'drink', 'week', 'I', 'wanna', 'feel', 'completе', 'I', 'guess', 'I', 'never', 'knеw', 'well', 'know', 'well', 'I', 'guess', 'I', 'never', 'know', 'well', 'know', 'well', 'I', 'guess', 'I', 'never', 'know', 'well', 'know', 'well', 'I', 'guess', 'I', 'never', 'know', 'well', 'know', 'well', 'say', 'I', 'gettin', 'wrong', 'money', 'come', 'today', 'get', 'want', 'I', 'wish', 'would', 'end', 'stop', 'bein', 'fun', 'feel', 'well', 'I', 'tell', 'everyone', 'yesterday', 'I', 'take', 'sip', 'rum', 'I', 'think', 'today', 'I', 'face', 'anyone', 'I', 'imagine', 'feelin', 'every', 'day', 'buy', 'another', 'bottle', 'drink', 'anyway', 'I', 'guess', 'I', 'never', 'know', 'well', 'know', 'well', 'I', 'guess', 'I', 'never', 'know', 'well', 'know', 'well', 'I', 'guess', 'I', 'never', 'know', 'well', 'know', 'well', 'I', 'guess', 'I', 'never', 'know', 'well', 'know', 'well', 'I', 'wanna', 'feel', 'complete']"
4icnlpI5IbZcRO9mpixVVW,"['I', 'suffer', 'silence', 'I', 'still', 'know', 'I', 'guess', 'I', 'build', 'another', 'another', 'flower', 'I', 'grow', 'wilt', 'today', 'I', 'choose', 'leave', 'tonight', 'want', 'oh', 'oh', 'oh', 'I', 'know', 'I', 'wish', 'I', 'never', 'meet', 'oh', 'I', 'know', 'feeling', 'well', 'I', 'wish', 'I', 'could', 'tell', 'last', 'year', 'I', 'several', 'feeling', 'let', 'I', 'choose', 'turn', 'I', 'I', 'look', 'back', 'yell', 'reminiscent', 'I', 'hold', 'hope', 'find', 'someone', 'else', 'please', 'tell', 'mе', 'lifе', 'downward', 'spiral', 'get', 'broken', 'heart', 'recycle', 'please', 'tell', 'I', 'I', 'lose', 'sight', 'spend', 'one', 'day', 'shoe', 'tell', 'I', 'oh', 'oh', 'oh', 'tell', 'I', 'okay', 'I', 'know', 'never', 'feeling', 'I', 'know', 'I', 'could', 'work', 'maybe', 'please', 'tell', 'I', 'want', 'meet', 'never', 'think', 'I', 'wanna', 'jump', 'right', 'head', 'never', 'really', 'think', 'I', 'ever', 'question', 'say', 'bed', 'room', 'I', 'forget', 'many', 'hope', 'many', 'dream', 'fuckin', 'seem', 'yeah', 'I', 'know', 'I', 'wish', 'I', 'never', 'meet', 'oh', 'I', 'know', 'I', 'wish', 'I', 'never', 'meet', 'oh', 'please', 'tell', 'I', 'life', 'downward', 'spiral', 'get', 'broken', 'heart', 'recycle', 'please', 'tell', 'I', 'I', 'lose', 'sight', 'spend', 'one', 'day', 'shoe', 'tell', 'I', 'oh', 'oh', 'oh', 'tell', 'I', 'okay', 'I', 'know', 'never', 'feeling', 'I', 'know', 'I', 'could', 'work', 'maybe', 'please', 'tell', 'I', 'want', 'meet']"
52qxHBgcQGVV2JrMwPhYJl,"['day', 'prepare', 'writin', 'forget', 'I', 'know', 'last', 'time', 'doubt', 'say', 'could', 'make', 'let', 'later', 'instead', 'right', 'I', 'think', 'cause', 'grief', 'I', 'sleep', 'well', 'week', 'somebody', 'I', 'want', 'keep', 'say', 'deep', 'answer', 'I', 'weep', 'weird', 'people', 'still', 'think', 'pretend', 'bond', 'end', 'know', 'long', 'distance', 'go', 'one', 'put', 'behind', 'friend', 'I', 'always', 'wondеre', 'pass', 'street', 'I', 'still', 'nеver', 'ask', 'yet', 'meet', 'place', 'I', 'want', 'sat', 'replyin', 'someone', 'screen', 'I', 'think', 'I', 'need', 'picture', 'never', 'enough', 'see', 'smilin', 'mind', 'I', 'lay', 'still', 'dark', 'start', 'start', 'I', 'obsess', 'idea', 'one', 'day', 'break', 'I', 'know', 'I', 'never', 'capable', 'love', 'three', 'little', 'word', 'dedicate', 'I', 'please', 'make', 'personal', 'say', 'I', 'focus', 'everywhere', 'I', 'listenin', 'I', 'get', 'readin', 'palm', 'see', 'feel', 'everything', 'suppose', 'three', 'little', 'word', 'dedicate', 'I', 'please', 'make', 'personal', 'say', 'I', 'I', 'wastin', 'away', 'I', 'feel', 'psycho', 'I', 'get', 'confession', 'I', 'never', 'givin', 'focus', 'everywhere', 'I', 'listenin', 'I', 'need', 'know', 'capable', 'love', 'I', 'get', 'readin', 'palm', 'see', 'I', 'think', 'I', 'need', 'picture', 'never', 'enough', 'see', 'smilin', 'mind', 'I', 'lay', 'still', 'dark', 'start', 'start', 'I', 'obsess', 'idea', 'one', 'day', 'break', 'I', 'know', 'I', 'never', 'capable', 'love', 'three', 'little', 'word', 'dedicate', 'I', 'please', 'make', 'personal', 'say', 'I', 'focus', 'everywhere', 'I', 'listenin', 'I', 'get', 'readin', 'palm', 'see', 'three', 'little', 'word', 'dedicate', 'I', 'please', 'make', 'personal', 'say', 'I', 'focus', 'everywhere', 'I', 'listenin', 'I', 'get', 'readin', 'palm', 'see', 'three', 'little', 'word', 'dedicate', 'I', 'please', 'make', 'personal', 'say', 'I', 'focus', 'everywhere', 'I', 'listenin', 'I', 'get', 'readin', 'palm', 'see', 'three', 'little', 'word', 'dedicate', 'I', 'please', 'make', 'personal', 'say', 'I', 'focus', 'everywhere', 'I', 'listenin', 'I', 'get', 'readin', 'palm', 'see']"
5rs8M4TwPZEOMXxw3XAo0n,"['ayy', 'needy', 'guy', 'I', 'guess', 'I', 'kind', 'like', 'I', 'like', 'come', 'strong', 'I', 'guess', 'I', 'kind', 'like', 'I', 'like', 'needy', 'guy', 'I', 'guess', 'I', 'kind', 'like', 'I', 'like', 'come', 'strong', 'I', 'guess', 'I', 'kind', 'like', 'I', 'like', 'I', 'get', 'rhythm', 'go', 'little', 'something', 'like', 'oh', 'I', 'offer', 'brand', 'new', 'tattoo', 'wanna', 'put', 'name', 'I', 'sds', 'usbs', 'want', 'want', 'borrow', 'clothe', 'I', 'hope', 'know', 'I', 'let', 'go', 'I', 'somebody', 'I', 'know', 'needy', 'guy', 'I', 'guess', 'I', 'kind', 'like', 'I', 'like', 'come', 'strong', 'I', 'guess', 'I', 'kind', 'like', 'I', 'like', 'needy', 'guy', 'I', 'guess', 'I', 'kind', 'like', 'I', 'like', 'come', 'strong', 'I', 'guess', 'I', 'kind', 'like', 'I', 'like', 'I', 'internet', 'baby', 'baby', 'I', 'internet', 'baby', 'I', 'like', 'I', 'internet', 'baby', 'baby', 'I', 'internet', 'baby', 'I', 'like', 'I', 'internet', 'baby', 'internet', 'I', 'internet', 'baby', 'makin', 'I', 'upset', 'I', 'internet', 'baby', 'baby', 'I', 'internet', 'baby', 'girlfriend', 'girlfriend', 'matter', 'say', 'go', 'away', 'ayy', 'ayy', 'ayy', 'ayy', 'na', 'na', 'na', 'pa', 'pa', 'pa', 'pa', 'pa', 'pa', 'pa', 'pa', 'ayy', 'ayy', 'ayy', 'ayy', 'ayy', 'ayy', 'ayy', 'ayy']"
5w9YU63asHqNFyWq3nCsSl,"['early', 'last', 'week', 'say', 'really', 'much', 'common', 'common', 'really', 'gain', 'split', 'two', 'want', 'I', 'start', 'july', 'think', 'break', 'heart', 'every', 'time', 'see', 'I', 'vanish', 'vanish', 'assume', 'really', 'matter', 'really', 'matter', 'I', 'sound', 'I', 'pattern', 'burden', 'mine', 'notice', 'I', 'cry', 'little', 'bit', 'yeah', 'tell', 'I', 'lie', 'split', 'middle', 'take', 'one', 'side', 'side', 'I', 'like', 'know', 'I', 'lie', 'mind', 'cruel', 'kind', 'I', 'know', 'experience', 'I', 'hear', 'reply', 'maybe', 'I', 'hearin', 'thing', 'I', 'hear', 'line', 'line', 'I', 'like', 'I', 'take', 'sign', 'burden', 'mine', 'hey', 'mine', 'burden', 'mine', 'mine', 'mine', 'life']"
6OTKVgVpVaVjhRLYizPJKA,"['I', 'find', 'street', 'house', 'stay', 'diary', 'full', 'name', 'every', 'page', 'I', 'read', 'somewhere', 'fall', 'love', 'I', 'I', 'try', 'try', 'one', 'day', 'see', 'hair', 'pillow', 'I', 'sleep', 'I', 'sleep', 'I', 'dream', 'leave', 'rose', 'foot', 'foot', 'I', 'obsess', 'way', 'I', 'believe', 'wipe', 'tear', 'wipe', 'I', 'I', 'I', 'I', 'I', 'wipe', 'I', 'I', 'I', 'I', 'I', 'I', 'plead', 'knee', 'knee', 'knee', 'knee', 'knee', 'touch', 'I', 'need', 'need', 'need', 'need', 'need', 'I', 'follow', 'today', 'I', 'car', 'I', 'want', 'come', 'see', 'afar', 'turn', 'around', 'see', 'I', 'I', 'would', 'die', 'I', 'pretend', 'I', 'person', 'drive', 'write', 'song', 'wanna', 'hear', 'hear', 'bring', 'friend', 'along', 'form', 'crowd', 'crowd', 'I', 'need', 'prove', 'I', 'write', 'need', 'could', 'two', 'two', 'two', 'two', 'two', 'I', 'obsess', 'way', 'I', 'believe', 'wipe', 'tear', 'wipe', 'I', 'I', 'I', 'I', 'I', 'wipe', 'I', 'I', 'I', 'I', 'I', 'I', 'plead', 'knee', 'knee', 'knee', 'knee', 'knee', 'touch', 'I', 'need', 'need', 'need', 'need', 'need']"
6htWGNhskc5f0Xke88Vn5z,"['something', 'I', 'say', 'face', 'I', 'step', 'one', 'foot', 'drive', 'make', 'throw', 'night', 'smoke', 'day', 'I', 'get', 'sick', 'sight', 'look', 'alright', 'breathe', 'breathe', 'yeah', 'yeah', 'yeah', 'yeah', 'breathe', 'breathe', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'breathe', 'breathe', 'yeah', 'yeah', 'yeah', 'yeah', 'breathe', 'breathe', 'yеah', 'yeah', 'yeah', 'yeah', 'yеah', 'time', 'life', 'I', 'think', 'I', 'maybe', 'make', 'friend', 'time', 'like', 'star', 'align', 'option', 'surprise', 'start', 'stall', 'destine', 'fall', 'I', 'turn', 'phone', 'call', 'still', 'come', 'I', 'know', 'I', 'even', 'like', 'next', 'day', 'try', 'I', 'know', 'call', 'I', 'I', 'see', 'end', 'yeah', 'I', 'I', 'I', 'turn', 'phone', 'call', 'still', 'come', 'I', 'reply', 'I', 'want', 'chat', 'next', 'day', 'speak', 'I', 'pick', 'call', 'I', 'see', 'end', 'something', 'I', 'say', 'I', 'something', 'I', 'say', 'face', 'day', 'meet', 'money', 'head', 'I', 'ditch', 'love', 'bread', 'everything', 'say', 'I', 'feel', 'right', 'leave', 'I', 'I', 'remember', 'happen', 'love', 'I', 'could', 'tell', 'action', 'call', 'I', 'I', 'never', 'fail', 'answer', 'I', 'pullin', 'right', 'oh', 'I', 'I', 'worried', 'I', 'wish', 'could', 'go', 'back', 'get', 'I', 'feelin', 'like', 'I', 'drownin', 'I', 'unconscious', 'feel', 'like', 'time', 'freezing', 'every', 'time', 'touch', 'breathe', 'breathe', 'take', 'time', 'please', 'baby', 'rushin', 'breathe', 'breathe', 'say', 'think', 'enough', 'breathe', 'breathe', 'every', 'time', 'fight', 'I', 'end', 'I', 'love', 'breathe', 'breathe', 'something', 'I', 'say', 'face', 'day', 'meet', 'I', 'smoke', 'day', 'meet', 'I', 'something', 'I', 'say', 'face', 'day', 'meet', 'I', 'breathe', 'breathe', 'breathe', 'breathe', 'smoke', 'day', 'meet', 'I', 'breathe', 'breathe', 'breathe', 'breathe', 'something', 'I', 'say', 'face', 'day', 'meet', 'I', 'breathe', 'breathe', 'breathe', 'breathe', 'smoke', 'day', 'meet', 'I', 'breathe', 'breathe', 'breathe', 'breathe', 'something', 'I', 'say', 'face', 'day', 'meet', 'I', 'breathe', 'breathe', 'breathe', 'breathe', 'smoke', 'day', 'meet', 'I', 'breathe', 'breathe', 'breathe', 'breathe', 'something', 'I', 'say', 'face', 'day', 'meet', 'I', 'breathe', 'breathe', 'breathe', 'breathe']"
